x,y,label
11.681238182428327,12.286827817875276,2
23.166445077313654,19.805179249408702,1
11.968491817102317,12.539055240416612,2
13.75494407795622,19.17323540984119,2
30.14544057123428,17.372175830579835,1
29.259157074920672,22.53574909354157,1
16.647512348118664,20.082361927609305,2
32.83970023150159,18.307469348694145,1
23.558627968907093,17.202048776931115,1
29.04569491231392,18.76768750409258,1
28.698758751587093,19.122138367835504,1
27.3519571810328,15.986569099226088,1
17.67365960303603,9.468996461014568,2
36.20382108952016,14.999505948145051,1
15.153288058755082,19.146732451218345,2
13.124222735823835,7.359314939579398,2
27.301229666037518,16.41084439273343,1
20.67485685316859,12.707574806372364,1
21.75072971701117,8.779652930022234,2
21.74900989440226,21.818774317187053,2
27.69154579339117,21.921206530886582,1
19.118166553081394,13.293820359687436,1
18.48689054363444,14.581726257080428,1
29.624673958820253,14.474791815829889,1
12.095288629587891,11.95506086411941,2
28.68028930619016,15.23460044072407,1
24.54036247263514,13.442733383877597,1
25.786809418702244,11.309797060999044,1
27.91443732187084,12.309408829288136,1
26.97532869921477,20.72761710213585,1
23.236187812501868,18.28384758032293,1
36.31013938195502,14.663472530541537,1
25.388864303478236,18.77598328846104,1
21.868153142588877,14.155183915345829,1
15.478467611911572,18.50652215899185,2
18.16962397160633,7.662848431382715,2
31.98738560188398,16.012599617813585,1
26.82051915400152,13.11444315135104,1
22.48672505349869,15.617103206096427,1
20.4110911294116,8.215275572977776,2
25.447952021102378,13.584744158529803,1
27.12851017040339,13.20656918913006,1
23.177391962946093,14.109721438116193,1
28.35815439566961,16.60288683491182,1
28.96105947855534,13.999031098505617,1
18.553236740176573,19.026839964408445,2
16.331095287400437,18.699433012771724,2
25.709409046050563,12.188244016787596,1
22.006635230883493,18.46465258027973,1
33.13612116840889,20.16315201041294,1
24.065518927914663,17.899887207974444,1
36.71626567474996,16.14290806418511,1
20.814246427217736,13.46554096956009,1
30.88472930942954,19.332695088894496,1
25.48785334504357,17.557826265295397,1
24.252633404773636,18.222862827634525,1
12.44884495806825,11.169212957191434,2
32.28453342247692,12.072554827709462,1
24.24293698580518,10.649853474418254,1
24.03240141562045,16.554862006025054,1
24.897429629113194,9.301020720373502,1
34.30083679899775,18.078488308040725,1
29.16664549942588,16.151525606892996,1
28.99163706334319,15.610390106147223,1
21.97241116464601,8.935420450800654,2
25.48848367495245,15.69468189432335,1
23.660659344219937,18.53180772185383,1
32.57929511339026,12.718485218224505,1
24.92037713566024,11.89735683934732,1
38.80759320528114,14.592272969732596,1
25.49388273802033,19.16131745288624,1
25.63440361644057,20.27240281041531,1
30.767392031428717,12.35839645836791,1
14.357613171881434,15.02204718432595,2
35.885168085466844,18.3391655116616,1
20.048516334417588,10.52129363976253,2
22.486270529605303,16.312873677559672,1
24.43024629389924,18.09666406973891,1
18.22049329977016,10.590142529155088,2
20.18233472467389,20.359802814806912,2
30.01773427545409,14.467612156818651,1
24.75462249965781,12.9580027009043,1
24.80149471267721,10.432193468877772,1
26.255119907112203,11.05861957494866,1
33.026620771824305,18.43928456804658,1
25.771122400345654,13.98358257803277,1
32.695057318462865,20.167024494018158,1
22.8447277491214,12.326997149754195,1
31.689409945364595,17.713118423367447,1
29.777464020292665,18.271985077634948,1
30.84428916304081,15.270065506102146,1
21.41751419065753,13.941658685962484,1
12.50283792550766,12.511461849627027,2
35.43661662824324,16.180632480206892,1
29.256083046356235,13.287422941258908,1
22.713536218021265,21.586752397963046,2
25.288272116740277,13.67182202040739,1
23.554142535225655,11.938591686040004,1
25.963170724392214,15.176018955860652,1
30.61566924234611,13.149983268430612,1
14.116317536597125,14.443060378728166,2
12.60975807139591,9.74251826901606,2
24.268618560227523,10.617174787705762,1
23.191085938383157,18.273618666398907,1
22.885702574911623,19.28471064826295,1
30.56765153875709,15.684825819327862,1
32.40840244897718,12.120603085884406,1
20.72149062335183,20.68602626716245,2
34.62864000387909,17.15692567376861,1
29.4665822473864,15.75422555308889,1
29.822805315364164,19.08908015457167,1
12.9396204182262,9.493713926232486,2
28.98142637915721,22.003244814319743,1
23.21674368051928,11.934467853667762,1
20.665628070055515,12.606978984043804,1
28.62038629838825,12.135585733747051,1
23.107023663495035,16.474320457243536,1
29.22530179916571,13.189269615745395,1
29.959854551055408,19.069532134768163,1
25.29053417598575,18.182680216696102,1
20.78930310345915,18.03247996179647,1
23.218516009102053,15.483737526074602,1
27.764791266409063,15.827388672760511,1
35.93476935737694,16.41333959214843,1
18.682040923334924,9.987362886942098,2
20.675842718929943,13.285749287382572,1
20.348609745554576,17.664746797448796,1
30.21522099107394,18.900560418564822,1
26.884606429548576,19.90874162301899,1
29.09718207528915,23.58346343409397,1
22.600414399354054,15.572751910191847,1
29.298458934994777,18.190359164538357,1
15.488265707145173,15.656533857824348,2
25.46444953399631,15.970431838638865,1
19.998807454357102,15.17522587377177,1
30.026738410320743,15.901570176371424,1
36.99108171827982,16.14430290244363,1
26.818601186206287,14.44682903332038,1
30.78962760506927,19.013652586350062,1
24.88782818034482,10.293465492510284,1
36.32354660902216,14.456726581724537,1
18.33394398514907,11.727522805234868,2
23.59372933856455,13.474156114333953,1
23.392973131707997,19.39863400972666,1
23.386613555723525,10.709454176332732,1
25.335588196639915,15.844201718212611,1
17.76419871184613,20.475351903486004,2
20.78639496397652,17.83795361846934,1
38.89388527684386,15.010750811531706,1
17.615444210458914,7.021733250524974,2
25.17020544222308,9.865818975920316,1
21.78099063849747,15.489479665473535,1
23.78520390945281,16.098698392064815,1
24.20821236960009,14.042448632552953,1
29.096860699701665,23.871831449095147,1
26.310433836200804,10.657285830310656,1
17.19898181581851,8.317752490475584,2
22.76974526239704,15.540460467255592,1
23.25443314572725,16.91106658254575,1
21.218601302681734,21.440882670198665,2
36.782133000568265,14.610481215487184,1
15.507361054540103,13.54010175462292,2
32.25422517649149,17.334645188148418,1
29.705231913771257,21.244420037956715,1
16.348881162136962,13.27473941004112,2
25.7251082428546,14.04306133348816,1
29.149923985915784,12.04959377293141,1
28.570569652211717,13.421394679142022,1
30.322888777177283,22.660167885119165,1
20.424369444113665,10.461084325289352,2
27.99452659228927,14.592151066085346,1
23.18902986804614,12.452343870233973,1
14.270203423171123,17.57425182645733,2
35.79794520696985,14.48625365918069,1
21.18450893302485,15.325570948913938,1
28.34752378194051,22.93298587110576,1
25.15667773741599,9.478074671569104,1
28.029903535388947,10.66285591523848,1
28.42361010784098,10.911765634070528,1
29.42167782082124,16.708562749925257,1
32.59868569614803,14.608221397177449,1
16.97469575299714,20.40475640276636,2
22.305715356259388,16.944549418805913,1
26.72772723780196,20.25389657533259,1
22.15199883175804,18.53439583767859,1
18.262210080768597,11.783569389861148,2
13.256163072286975,14.851678369637549,2
21.64735605977011,14.654084467498055,1
16.842385072357636,17.084471644097754,2
33.965833265677674,14.115021572690468,1
13.24331289067857,10.495850826674356,2
12.426787196354644,9.124657634563953,2
31.599104649165312,18.473693969403733,1
20.922474858772905,15.256166744931235,1
30.479064815180035,21.51815067562008,1
26.325780826081512,16.18279543728709,1
27.001459613034385,13.83100704293436,1
34.160415477379324,14.4466019138178,1
25.09677903904303,18.15213760313231,1
24.596401201956464,17.18317529211327,1
31.09415807274665,14.880986698242443,1
32.11634459753992,13.661032005106906,1
26.87905690257572,17.273774133669292,1
27.754130071882557,22.2737269264067,1
36.79736008616112,16.395051416936493,1
21.46613828520976,12.236547805510767,1
23.837693775416408,8.120238178958681,2
27.43598027915247,14.43201572542421,1
22.51950382029655,19.400182594797155,1
36.80270072413949,15.389365257430256,1
24.28041589984235,13.985706904666015,1
30.19015394218767,14.800247641571415,1
17.494773182369933,16.539521719884426,2
20.41417566115985,17.481561063990664,1
25.376916254603778,10.264239518911172,1
23.391900656235748,12.58169513905168,1
23.972748907488285,11.018331038421277,1
25.88194678447173,11.458740571358064,1
23.62301644269738,14.74840034520992,1
21.66597451164484,16.421332604992386,1
26.88242319938396,17.793178653364937,1
24.71571240250298,17.653314829215695,1
25.94977282160825,20.17534107892218,1
21.348309964060963,15.380518603498285,1
16.74391450684925,17.12561808836285,2
27.43617441745368,17.84804530492119,1
28.728912326528555,22.779707057352056,1
13.177573974838891,8.37391412322809,2
19.356525448557417,7.539230614264704,2
19.907474676145327,17.399034606094286,1
26.66617739298025,12.169357783417125,1
14.740861917338345,10.636446264858222,2
28.593785823547584,21.64408613614461,1
26.48874576283993,9.652110895748333,1
16.705232604328163,15.65492625915568,2
13.248353077772151,13.458977748532025,2
28.73516019597439,12.466799833114266,1
33.288262013268366,15.740169200568667,1
24.90946495869896,9.885912413219902,1
22.864989899844897,16.52832581521809,1
23.689168115391112,19.45492792641613,1
35.30290573190154,14.71363225559354,1
31.01515450216899,19.349467861594253,1
21.51963090080377,13.615136437709412,1
24.67887193360911,13.098939626824809,1
16.049852282044892,15.782820397546262,2
37.31530847438047,14.906321750603867,1
15.979471312999916,17.75423722989978,2
31.28249564707265,17.422679971669773,1
24.25364545713477,16.22481191914619,1
31.2471885203916,21.866115284657877,1
